date,item_name,category,qty_sold,gross_revenue,day_of_week,dow_num
2026-04-22,Gobi,starter,65,170.0,Wednesday,2
2026-04-22,Kadai Chicken BL,chicken,1,228.0,Wednesday,2
2026-04-22,Lassi Sweet,beverage,3,195.0,Wednesday,2
2026-04-22,Methi Chaman,other,2,480.0,Wednesday,2
2026-04-22,Mi.Water Lt,beverage,49,980.0,Wednesday,2
2026-04-22,Miwater .500Ml,beverage,28,280.0,Wednesday,2
2026-04-22,Mogalai Biryani,biryani,2,632.0,Wednesday,2
2026-04-22,Mutton Fry Piece Biryani,biryani,5,1910.0,Wednesday,2
2026-04-22,Palak Paneer,dairy,2,420.0,Wednesday,2
2026-04-22,Plain Rice,other,9,432.0,Wednesday,2
2026-04-22,Pulka,other,36,432.0,Wednesday,2
2026-04-22,R R Chicken Bl,chicken,2,650.0,Wednesday,2
2026-04-22,Roti,bread,2,60.0,Wednesday,2
2026-04-22,Sp Chicken Biryani,biryani,29,7743.0,Wednesday,2
2026-04-22,Sp Chicken Fried Rice,chicken,2,556.0,Wednesday,2
2026-04-22,Sp Family Pack,family_pack,2,1140.0,Wednesday,2
2026-04-22,Tandoori Chicken Biryani,biryani,3,1005.0,Wednesday,2
2026-04-22,Vanilla Ice Cream,ice_cream,2,198.0,Wednesday,2
2026-04-22,Veg Fried Rice,rice,2,328.0,Wednesday,2
2026-04-23,Aditya Spl Biryani,biryani,1,353.0,Thursday,3
2026-04-23,Andhra Chicken BL,chicken,4,1212.0,Thursday,3
2026-04-23,Baby Corn 65,starter,1,200.0,Thursday,3
2026-04-23,Belgom Chocolate Ice Cream,ice_cream,1,130.0,Thursday,3
2026-04-23,Bulter Chicken Bl,chicken,1,307.0,Thursday,3
2026-04-23,Butter Milk,other,1,45.0,Thursday,3
2026-04-23,Butter Naan,bread,21,1050.0,Thursday,3
2026-04-23,CDB Family Pack,family_pack,7,555.0,Thursday,3
2026-04-23,Cashewnut Curry,starter,2,480.0,Thursday,3
2026-04-23,Cashw Nut Fried Rice,rice,1,220.0,Thursday,3
2026-04-23,Chicken Curry (B),chicken,2,500.0,Thursday,3
2026-04-23,Chicken Drums (B),chicken,2,690.0,Thursday,3
2026-04-23,Chicken Dum Biryani,biryani,10,2580.0,Thursday,3
2026-04-23,Chicken Egg Drop Bl,chicken,7,325.0,Thursday,3
2026-04-23,Chicken Fried Rice,chicken,1,239.0,Thursday,3
2026-04-23,Chicken Fry Bl,chicken,2,556.0,Thursday,3
2026-04-23,Chicken Fry Piece Biryani,biryani,10,2580.0,Thursday,3
2026-04-23,Chicken Lollypop 3pc,chicken,2,400.0,Thursday,3
2026-04-23,Chicken Lollypop 6pc,chicken,4,1300.0,Thursday,3
2026-04-23,Chilli Chicken BL,chicken,2,556.0,Thursday,3
2026-04-23,Chota Sp Biryani,biryani,2,340.0,Thursday,3
2026-04-23,Cool Drink 250ml,beverage,29,580.0,Thursday,3
2026-04-23,Crispy Corn,other,2,320.0,Thursday,3
2026-04-23,Curd,dairy,5,155.0,Thursday,3
2026-04-23,Curd Rice,rice,19,1474.0,Thursday,3
2026-04-23,Egg Fried Rice,rice,2,386.0,Thursday,3
2026-04-23,Gobi,starter,65,170.0,Thursday,3
2026-04-23,Methi Chaman,other,5,1200.0,Thursday,3
2026-04-23,Mi.Water .500Ml,beverage,28,280.0,Thursday,3
2026-04-23,Mlwater Lt,beverage,49,980.0,Thursday,3
2026-04-23,Murgi Masala B,other,2,632.0,Thursday,3
2026-04-23,Mushroom Curry,other,2,420.0,Thursday,3
2026-04-23,Mushroom Pepper & Salt,other,2,400.0,Thursday,3
2026-04-23,Mushuroom Biryani,biryani,5,1145.0,Thursday,3
2026-04-23,Mutton Curry (L),other,2,880.0,Thursday,3
2026-04-23,Mutton Curry (S),other,2,700.0,Thursday,3
2026-04-23,Mutton Fry Piece Biryani,biryani,8,3056.0,Thursday,3
2026-04-23,Mutton Hot Nsour,other,2,390.0,Thursday,3
2026-04-23,Paneer,dairy,555,240.0,Thursday,3
2026-04-23,Panner Biryani,biryani,4,916.0,Thursday,3
2026-04-23,Pineapple Ice Creem,other,2,260.0,Thursday,3
2026-04-23,Plain Rice,other,11,528.0,Thursday,3
2026-04-23,Prawns Biryani,biryani,4,1228.0,Thursday,3
2026-04-23,Pulka,other,7,84.0,Thursday,3
2026-04-23,R R Chicken Bl,chicken,3,975.0,Thursday,3
2026-04-23,Roti,bread,28,840.0,Thursday,3
2026-04-23,Soda 750Ml,other,6,108.0,Thursday,3
2026-04-23,Sp Chicken Biryani,biryani,16,4272.0,Thursday,3
2026-04-23,Spl Fish Curry,seafood,2,700.0,Thursday,3
2026-04-23,Tandoori Chicken Half,chicken,2,610.0,Thursday,3
2026-04-23,To Day Spl Chi (Bl),other,2,740.0,Thursday,3
2026-04-23,Tomoto Soup,soup,3,360.0,Thursday,3
2026-04-23,Veg Biryani,biryani,3,516.0,Thursday,3
2026-04-23,Veg Manchuria,starter,2,340.0,Thursday,3
2026-04-24,American Nuts Ice Cream,ice_cream,1,150.0,Friday,4
2026-04-24,Andhra Chicken BL,chicken,1,316.0,Friday,4
2026-04-24,Anjeerbadam Ice Cream,ice_cream,5,750.0,Friday,4
2026-04-24,Baby Corn Manchuria,starter,1,200.0,Friday,4
2026-04-24,Baby Corn Pepper Salt,other,7,200.0,Friday,4
2026-04-24,Belgom Chocolate Ice Cream,ice_cream,5,650.0,Friday,4
2026-04-24,Biryani Rice,biryani,2,324.0,Friday,4
2026-04-24,Boiled Egg,egg,2,70.0,Friday,4
2026-04-24,Bulter Non,bread,42,2100.0,Friday,4
2026-04-24,Butter Chicken BL,chicken,3,921.0,Friday,4
2026-04-24,Butterscotch Ice Cream,ice_cream,1,120.0,Friday,4
2026-04-24,CDB Family Pack,family_pack,2,1110.0,Friday,4
2026-04-24,Cashewnut Biryani,biryani,4,916.0,Friday,4
2026-04-24,Cashewnut Curry,starter,1,240.0,Friday,4
2026-04-24,Chi Lolypop Bir (F) Pack,other,1,660.0,Friday,4
2026-04-24,Chicken 65 BL,chicken,6,1668.0,Friday,4
2026-04-24,Chicken Curry (B),chicken,8,2000.0,Friday,4
2026-04-24,Chicken Curry Bl,chicken,4,1152.0,Friday,4
2026-04-24,Chicken Drums (B),chicken,2,690.0,Friday,4
2026-04-24,Chicken Dum Biryani,biryani,14,3612.0,Friday,4
2026-04-24,Chicken Egg Drop Bl,chicken,5,1625.0,Friday,4
2026-04-24,Chicken Fry Piece Biryani,biryani,12,3096.0,Friday,4
2026-04-24,Chicken Lollypop 3pc,chicken,5,1000.0,Friday,4
2026-04-24,Chicken Lollypop 6pc,chicken,11,3575.0,Friday,4
2026-04-24,Chicken Lollypop Biryani,biryani,4,1340.0,Friday,4
2026-04-24,Chilli Chicken BL,chicken,7,1946.0,Friday,4
2026-04-24,Chilli Paneer,dairy,3,630.0,Friday,4
2026-04-24,Chota CB Biryani,biryani,2,340.0,Friday,4
2026-04-24,Cool Drink 250ml,beverage,36,720.0,Friday,4
2026-04-24,Curd,dairy,3,93.0,Friday,4
2026-04-24,Curd Rice,rice,18,1376.0,Friday,4
2026-04-24,Egg Fried Rice,rice,3,579.0,Friday,4
2026-04-24,Fish Apollo,seafood,2,692.0,Friday,4
2026-04-24,Fish Curry Small,seafood,2,460.0,Friday,4
2026-04-24,Greenpiece Masala,other,3,540.0,Friday,4
2026-04-24,Kadai Paneer,chicken,3,690.0,Friday,4
2026-04-24,Kadai Veg,chicken,3,570.0,Friday,4
2026-04-24,Lassi Sweet,beverage,4,260.0,Friday,4
2026-04-24,Methi Chaman,other,2,480.0,Friday,4
2026-04-24,Mi.Water 500Ml,beverage,27,270.0,Friday,4
2026-04-24,Mi.Water Lt,beverage,69,1380.0,Friday,4
2026-04-24,Mutton Curry (L),other,2,880.0,Friday,4
2026-04-24,Mutton Curry (S),other,2,700.0,Friday,4
2026-04-24,Mutton Fry Piece Biryani,biryani,5,1910.0,Friday,4
2026-04-24,Omlett,other,3,270.0,Friday,4
2026-04-24,Palak Paneer,dairy,3,630.0,Friday,4
2026-04-24,Paneer Butter Masala,dairy,2,440.0,Friday,4
2026-04-24,Panner Biryani,biryani,2,458.0,Friday,4
2026-04-24,Panner Kulcha,other,1,80.0,Friday,4
2026-04-24,Pepper Chieken Bl,other,2,650.0,Friday,4
2026-04-24,Plain Rice,other,24,1152.0,Friday,4
2026-04-24,Prawns Biryani,biryani,2,614.0,Friday,4
2026-04-24,Prwans Fry,other,4,1344.0,Friday,4
2026-04-24,Pulka,other,6,72.0,Friday,4
2026-04-24,R R Chicken Bl,chicken,6,1950.0,Friday,4
2026-04-24,Roti,bread,36,1080.0,Friday,4
2026-04-24,Sp Chicken Biryani,biryani,22,5874.0,Friday,4
2026-04-24,Sp Family Pack,family_pack,4,2280.0,Friday,4
2026-04-24,Spl Fish Curry,seafood,4,1400.0,Friday,4
2026-04-24,Spl Veg Biryani,biryani,3,660.0,Friday,4
2026-04-24,Strawberry Ice Cream,ice_cream,2,220.0,Friday,4
2026-04-24,Tandoori Chicken Half,chicken,2,610.0,Friday,4
2026-04-24,Tandoori Kabab Full,other,5,1725.0,Friday,4
2026-04-24,To Day Spl Chi (Bl),other,2,740.0,Friday,4
2026-04-24,Today Spl Chicken Biryani,biryani,2,760.0,Friday,4
2026-04-24,Veg Biryani,biryani,4,688.0,Friday,4
2026-04-25,Aditya Spl Biryani,biryani,1,353.0,Saturday,5
2026-04-25,Andhra Chicken BL,chicken,2,606.0,Saturday,5
2026-04-25,Anjeerbadam Ice Cream,ice_cream,1,150.0,Saturday,5
2026-04-25,Baby Corn 65,starter,1,200.0,Saturday,5
2026-04-25,Baby Corn Manchuria,starter,1,200.0,Saturday,5
2026-04-25,Belgom Chocolate Ice Cream,ice_cream,2,260.0,Saturday,5
2026-04-25,Bulter Non,bread,52,2600.0,Saturday,5
2026-04-25,Bulter Roti,bread,4,140.0,Saturday,5
2026-04-25,Butter Chicken BL,chicken,2,614.0,Saturday,5
2026-04-25,Butterscotch Ice Cream,ice_cream,4,480.0,Saturday,5
2026-04-25,Cashewnut Biryani,biryani,2,458.0,Saturday,5
2026-04-25,Cashewnut Curry,starter,2,480.0,Saturday,5
2026-04-25,Cashewnut Fry,starter,1,240.0,Saturday,5
2026-04-25,Cashewnut Paneer Biryani,biryani,1,250.0,Saturday,5
2026-04-25,Cashewnut Panner Curry,starter,1,250.0,Saturday,5
2026-04-25,Cashewnut Panner(F) Rice,starter,1,250.0,Saturday,5
2026-04-26,Aditya Spl Biryani,biryani,1,353.0,Sunday,6
2026-04-26,American Nuts Ice Cream,ice_cream,2,300.0,Sunday,6
2026-04-26,Andhra Chicken BL,chicken,2,580.0,Sunday,6
2026-04-26,Anjeerbadam Ice Cream,ice_cream,1,150.0,Sunday,6
2026-04-26,Baby Corn Manchuria,starter,2,400.0,Sunday,6
2026-04-26,Belgom Chocolate Ice Cream,ice_cream,2,260.0,Sunday,6
2026-04-26,Biryani Rice,biryani,2,324.0,Sunday,6
2026-04-26,Butter Chicken BL,chicken,4,1228.0,Sunday,6
2026-04-26,Butter Milk,other,7,315.0,Sunday,6
2026-04-26,Butter Naan,bread,74,3700.0,Sunday,6
2026-04-26,Butter Roti,bread,6,140.0,Sunday,6
2026-04-26,Butterscotch Ice Cream,ice_cream,4,480.0,Sunday,6
2026-04-26,CDB Family Pack,family_pack,2,1110.0,Sunday,6
2026-04-26,Caramelnuts Milk Shake,beverage,1,140.0,Sunday,6
2026-04-26,Cashewnut Biryani,biryani,1,229.0,Sunday,6
2026-04-26,Cashewnut Curry,starter,9,2160.0,Sunday,6
2026-04-26,Cashewnut Melhi,starter,1,240.0,Sunday,6
2026-04-26,Cashewnut Mushuram Curry,starter,1,340.0,Sunday,6
2026-04-26,Cashewnut Panner Curry,starter,5,1250.0,Sunday,6
2026-04-26,Chicken 65 BL,chicken,3,834.0,Sunday,6
2026-04-26,Chicken Curry (B),chicken,3,750.0,Sunday,6
2026-04-26,Chicken Curry Bl,chicken,5,1440.0,Sunday,6
2026-04-26,Chicken Dum Biryani,biryani,14,3612.0,Sunday,6
2026-04-26,Chicken Fry Piece Biryani,biryani,8,2064.0,Sunday,6
2026-04-26,Chicken Lollypop 3pc,chicken,5,1000.0,Sunday,6
2026-04-26,Chicken Lollypop 6pc,chicken,6,1950.0,Sunday,6
2026-04-26,Chicken Lollypop Biryani,biryani,4,1340.0,Sunday,6
2026-04-26,Chicken Majestic,chicken,2,630.0,Sunday,6
2026-04-26,Chicken Manchow Soup,chicken,2,288.0,Sunday,6
2026-04-26,Chilli Chicken BL,chicken,3,834.0,Sunday,6
2026-04-26,Chota Sp Biryani,biryani,3,510.0,Sunday,6
2026-04-26,Cool Drink 250ml,beverage,54,1080.0,Sunday,6
2026-04-26,Curd,dairy,5,155.0,Sunday,6
2026-04-26,Curd Rice,rice,12,912.0,Sunday,6
2026-04-26,Egg Biryani,biryani,2,384.0,Sunday,6
2026-04-26,Egg Fried Rice,rice,4,772.0,Sunday,6
2026-04-26,Fresh Leman Soda,other,2,80.0,Sunday,6
2026-04-26,Garlic Non,bread,2,140.0,Sunday,6
2026-04-26,Gobi,starter,65,170.0,Sunday,6
2026-04-26,Masala Kulcha,other,5,350.0,Sunday,6
2026-04-26,Methi Chaman,other,2,480.0,Sunday,6
2026-04-26,Mi.Water .500Ml,beverage,24,240.0,Sunday,6
2026-04-26,Mi.Water Lt,beverage,177,3540.0,Sunday,6
2026-04-26,Mix Veg Curry,other,2,380.0,Sunday,6
2026-04-26,Mtb Family Pack,family_pack,2,1550.0,Sunday,6
2026-04-26,Murgi Masala B,other,3,948.0,Sunday,6
2026-04-26,Mushroom Curry,other,6,1260.0,Sunday,6
2026-04-26,Mushroom Pepper & Salt,other,2,400.0,Sunday,6
2026-04-26,Mushuroom Biryani,biryani,2,458.0,Sunday,6
2026-04-26,Mutton Curry (L),other,3,1320.0,Sunday,6
2026-04-26,Mutton Fry Piece Biryani,biryani,5,1910.0,Sunday,6
2026-04-26,Mutton Soup,soup,3,585.0,Sunday,6
2026-04-26,Paneer,dairy,65,210.0,Sunday,6
2026-04-26,Paneer Butter Masala,dairy,5,1100.0,Sunday,6
2026-04-26,Plain Rice,other,10,480.0,Sunday,6
2026-04-26,Prawns Biryani,biryani,7,2149.0,Sunday,6
2026-04-26,Prawns Curry,seafood,5,1635.0,Sunday,6
2026-04-26,Pulka,other,69,828.0,Sunday,6
2026-04-26,R R Chicken Bl,chicken,5,1625.0,Sunday,6
2026-04-26,Roti,bread,25,750.0,Sunday,6
2026-04-26,Soda 750Ml,other,6,108.0,Sunday,6
2026-04-26,Sp Chicken Biryani,biryani,30,8010.0,Sunday,6
2026-04-26,Sp Chicken Fried Rice,chicken,3,834.0,Sunday,6
2026-04-26,Sp Family Pack,family_pack,6,3420.0,Sunday,6
2026-04-26,Spl Fish Curry,seafood,3,1050.0,Sunday,6
2026-04-26,Star Chicken (B),chicken,2,620.0,Sunday,6
2026-04-26,Tandoori Chicken Full,chicken,2,980.0,Sunday,6
2026-04-26,Vanilla Ice Cream,ice_cream,2,198.0,Sunday,6
2026-04-26,Veg Biryani,biryani,9,1548.0,Sunday,6
2026-04-26,Veg Fried Rice,rice,7,1148.0,Sunday,6
2026-04-27,Andhra Chicken BL,chicken,2,606.0,Monday,0
2026-04-27,Belgom Chocolate Ice Cream,ice_cream,7,130.0,Monday,0
2026-04-27,Biryani Rice,biryani,1,162.0,Monday,0
2026-04-27,Boiled Egg,egg,1,35.0,Monday,0
2026-04-27,Butter Chicken BL,chicken,1,307.0,Monday,0
2026-04-27,Butter Naan,bread,45,2250.0,Monday,0
2026-04-27,Butterscotch Ice Cream,ice_cream,1,120.0,Monday,0
2026-04-27,CB Family Pack,family_pack,1,575.0,Monday,0
2026-04-27,CDB Family Pack,family_pack,2,1110.0,Monday,0
2026-04-27,Cashewnut Biryani,biryani,1,229.0,Monday,0
2026-04-27,Cashewnut Curry,starter,6,1440.0,Monday,0
2026-04-27,Cashewnut Panner Curry,starter,1,250.0,Monday,0
2026-04-27,Chicken 65 BL,chicken,5,1390.0,Monday,0
2026-04-27,Chicken Curry (B),chicken,2,500.0,Monday,0
2026-04-27,Chicken Dum Biryani,biryani,18,4644.0,Monday,0
2026-04-27,Chicken Fried Rice,chicken,2,478.0,Monday,0
2026-04-27,Chicken Fry Piece Biryani,biryani,14,3612.0,Monday,0
2026-04-27,Chicken Lollypop 3pc,chicken,6,1200.0,Monday,0
2026-04-27,Chicken Lollypop 6pc,chicken,4,1300.0,Monday,0
2026-04-27,Chicken Majestic,chicken,1,315.0,Monday,0
2026-04-27,Chilli Chicken BL,chicken,3,834.0,Monday,0
2026-04-27,Chota CB Biryani,biryani,5,850.0,Monday,0
2026-04-27,Chota Cdb Biryani,biryani,2,340.0,Monday,0
2026-04-27,Chota Mutton Bir,other,2,560.0,Monday,0
2026-04-27,Chota Sp Biryani,biryani,2,340.0,Monday,0
2026-04-27,Cool Drink 250ml,beverage,37,740.0,Monday,0
2026-04-27,Curd,dairy,7,217.0,Monday,0
2026-04-27,Curd Rice,rice,17,1292.0,Monday,0
2026-04-27,Fish Apollo,seafood,2,692.0,Monday,0
2026-04-27,Fish Curry Small,seafood,4,920.0,Monday,0
2026-04-27,Garlic Non,bread,4,280.0,Monday,0
2026-04-27,Gobi,starter,65,170.0,Monday,0
2026-04-27,Kadai Chicken BL,chicken,3,921.0,Monday,0
2026-04-27,Methi Chaman,other,4,960.0,Monday,0
2026-04-27,Mi.Water Lt,beverage,44,880.0,Monday,0
2026-04-27,Mlwater .500Ml,beverage,41,410.0,Monday,0
2026-04-27,Murgi Masala B,other,2,632.0,Monday,0
2026-04-27,Mushroom Curry,other,2,420.0,Monday,0
2026-04-27,Mushuroom Biryani,biryani,2,458.0,Monday,0
2026-04-27,Mutton Curry (L),other,3,1320.0,Monday,0
2026-04-27,Mutton Fry Piece Biryani,biryani,2,764.0,Monday,0
2026-04-27,Paneer,dairy,65,210.0,Monday,0
2026-04-27,Paneer Butter Masala,dairy,4,880.0,Monday,0
2026-04-27,Panner Biryani,biryani,3,687.0,Monday,0
2026-04-27,Plain Non,bread,3,120.0,Monday,0
2026-04-27,Plain Rice,other,13,624.0,Monday,0
2026-04-27,Prawns Biryani,biryani,4,1228.0,Monday,0
2026-04-27,Prawns Curry,seafood,2,654.0,Monday,0
2026-04-27,Prwans Fry,other,3,1008.0,Monday,0
2026-04-27,Pulka,other,23,276.0,Monday,0
2026-04-27,R R Chicken Bl,chicken,2,650.0,Monday,0
2026-04-27,Roti,bread,6,180.0,Monday,0
2026-04-27,Sezwan Chi Fried Rice,rice,3,777.0,Monday,0
2026-04-27,Soda .750Ml,other,4,72.0,Monday,0
2026-04-27,Sp Chicken Biryani,biryani,17,4539.0,Monday,0
2026-04-27,Sp Chicken Fried Rice,chicken,2,556.0,Monday,0
2026-04-27,Sp Family Pack,family_pack,3,1710.0,Monday,0
2026-04-27,Spl Veg Family Pack,family_pack,2,880.0,Monday,0
2026-04-27,Tandoori Chicken Full,chicken,2,980.0,Monday,0
2026-04-27,Today Spl Chicken Biryani,biryani,2,760.0,Monday,0
2026-04-27,Tomoto Soup,soup,6,720.0,Monday,0
2026-04-27,Vanilla Ice Cream,ice_cream,2,198.0,Monday,0
2026-04-28,American Nuts Ice Cream,ice_cream,2,300.0,Tuesday,1
2026-04-28,Belgom Chocolate Ice Cream,ice_cream,3,390.0,Tuesday,1
2026-04-28,Biryani Rice,biryani,3,486.0,Tuesday,1
2026-04-28,Black Current Milk Shake,beverage,1,150.0,Tuesday,1
2026-04-28,Butter Milk,other,3,135.0,Tuesday,1
2026-04-28,Butter Naan,bread,13,650.0,Tuesday,1
2026-04-28,CDB Family Pack,family_pack,2,1110.0,Tuesday,1
2026-04-28,Cashewnut Biryani,biryani,2,458.0,Tuesday,1
2026-04-28,Cashewnut Panner Curry,starter,1,250.0,Tuesday,1
2026-04-28,Cashewnut Tomato,starter,1,240.0,Tuesday,1
2026-04-28,Chicken 555 Bl,chicken,2,670.0,Tuesday,1
2026-04-28,Chicken 65 BL,chicken,3,834.0,Tuesday,1
2026-04-28,Chicken 85 BL,chicken,1,325.0,Tuesday,1
2026-04-28,Chicken Curry (B),chicken,3,750.0,Tuesday,1
2026-04-28,Chicken Curry Bl,chicken,1,288.0,Tuesday,1
2026-04-28,Chicken Dum Biryani,biryani,7,1806.0,Tuesday,1
2026-04-28,Chicken Fry Bl,chicken,2,556.0,Tuesday,1
2026-04-28,Chicken Fry Piece Biryani,biryani,15,3870.0,Tuesday,1
2026-04-28,Chicken Lollypop 3pc,chicken,6,1200.0,Tuesday,1
2026-04-28,Chicken Lollypop 6pc,chicken,7,2275.0,Tuesday,1
2026-04-28,Chicken Lollypop Biryani,biryani,5,1675.0,Tuesday,1
2026-04-28,Chilli Chicken BL,chicken,2,556.0,Tuesday,1
2026-04-28,Chota Sp Biryani,biryani,3,510.0,Tuesday,1
2026-04-28,Cool Drink 250ml,beverage,44,880.0,Tuesday,1
2026-04-28,Curd,dairy,7,217.0,Tuesday,1
2026-04-28,Curd Rice,rice,13,1008.0,Tuesday,1
2026-04-28,Dragon Chicken BL,chicken,3,945.0,Tuesday,1
2026-04-28,Egg Fried Rice,rice,2,386.0,Tuesday,1
2026-04-28,Gobi Manchuria,starter,2,340.0,Tuesday,1
2026-04-28,Lassi Sweet,beverage,2,130.0,Tuesday,1
2026-04-28,Mi.Water .500Ml,beverage,6,60.0,Tuesday,1
2026-04-28,Mi.Water Lt,beverage,56,1120.0,Tuesday,1
2026-04-28,Mtb Family Pack,family_pack,3,2325.0,Tuesday,1
2026-04-28,Mutton Fry Piece Biryani,biryani,6,2292.0,Tuesday,1
2026-04-28,Mutton Soup,soup,3,585.0,Tuesday,1
2026-04-28,Paneer 65,starter,2,420.0,Tuesday,1
2026-04-28,Paneer Butter Masala,dairy,3,660.0,Tuesday,1
2026-04-28,Plain Rice,other,11,528.0,Tuesday,1
2026-04-28,Prawns Biryani,biryani,3,921.0,Tuesday,1
2026-04-28,Prwans Fry,other,3,1008.0,Tuesday,1
2026-04-28,Pulka,other,42,504.0,Tuesday,1
2026-04-28,Roti,bread,12,360.0,Tuesday,1
2026-04-28,Sezwan Gobi Fried Rice,rice,2,400.0,Tuesday,1
2026-04-28,Soda 750Ml,other,5,90.0,Tuesday,1
2026-04-28,Sp Chicken Biryani,biryani,28,7476.0,Tuesday,1
2026-04-28,Sp Family Pack,family_pack,2,1140.0,Tuesday,1
2026-04-28,Spl Fish Curry,seafood,2,700.0,Tuesday,1
2026-04-28,Spl Veg Fried Rice,rice,2,440.0,Tuesday,1
2026-04-28,Tandoori Chicken Full,chicken,3,1470.0,Tuesday,1
2026-04-28,Vanilla Ice Cream,ice_cream,4,396.0,Tuesday,1
2026-04-28,Veg Biryani,biryani,2,344.0,Tuesday,1
2026-04-28,Zeera Rice,other,3,489.0,Tuesday,1
2026-04-29,Andhra Chicken BL,chicken,1,290.0,Wednesday,2
2026-04-29,Anjeerbadam Ice Cream,ice_cream,2,300.0,Wednesday,2
2026-04-29,Biryani Rice,biryani,1,162.0,Wednesday,2
2026-04-29,Boiled Egg,egg,2,70.0,Wednesday,2
2026-04-29,Butter Chicken BL,chicken,1,307.0,Wednesday,2
2026-04-29,Butter Naan,bread,31,1550.0,Wednesday,2
2026-04-29,Butterscotch Ice Cream,ice_cream,3,360.0,Wednesday,2
2026-04-29,Cashewnut Biryani,biryani,1,229.0,Wednesday,2
2026-04-29,Cashewnut Curry,starter,2,480.0,Wednesday,2
2026-04-29,Chicken 65 BL,chicken,3,834.0,Wednesday,2
2026-04-29,Chicken Curry (B),chicken,4,1000.0,Wednesday,2
2026-04-29,Chicken Curry Bl,chicken,1,288.0,Wednesday,2
2026-04-29,Chicken Dum Biryani,biryani,11,2838.0,Wednesday,2
2026-04-29,Chicken Fry (B),chicken,1,260.0,Wednesday,2
2026-04-29,Chicken Fry Bl,chicken,2,556.0,Wednesday,2
2026-04-29,Chicken Fry Piece Biryani,biryani,7,1806.0,Wednesday,2
2026-04-29,Chicken Lollypop 3pc,chicken,6,1200.0,Wednesday,2
2026-04-29,Chicken Lollypop 6pc,chicken,7,2275.0,Wednesday,2
2026-04-29,Chicken Lollypop Biryani,biryani,3,1005.0,Wednesday,2
2026-04-29,Chicken Majestic,chicken,1,315.0,Wednesday,2
2026-04-29,Chota CB Biryani,biryani,3,510.0,Wednesday,2
2026-04-29,Chota Sp Biryani,biryani,2,340.0,Wednesday,2
2026-04-29,Cool Drink 250ml,beverage,19,380.0,Wednesday,2
2026-04-29,Curd,dairy,3,93.0,Wednesday,2
2026-04-29,Curd Rice,rice,16,1216.0,Wednesday,2
2026-04-29,Egg Fried Rice,rice,2,386.0,Wednesday,2
2026-04-29,Lemon Coriander Soup,soup,3,360.0,Wednesday,2
2026-04-29,Methi Chaman,other,2,480.0,Wednesday,2
2026-04-29,Mi.Water .500Ml,beverage,24,240.0,Wednesday,2
2026-04-29,Miwater Lt,beverage,69,1380.0,Wednesday,2
2026-04-29,Mushroom Curry,other,3,630.0,Wednesday,2
2026-04-29,Mutton Fry Piece Biryani,biryani,5,1910.0,Wednesday,2
2026-04-29,Palak Paneer,dairy,2,420.0,Wednesday,2
2026-04-29,Paneer,dairy,65,210.0,Wednesday,2
2026-04-29,Paneer Butter Masala,dairy,2,440.0,Wednesday,2
2026-04-29,Panner Biryani,biryani,3,687.0,Wednesday,2
2026-04-29,Plain Rice,other,9,432.0,Wednesday,2
2026-04-29,Prawns Biryani,biryani,2,614.0,Wednesday,2
2026-04-29,Prawns Curry,seafood,2,654.0,Wednesday,2
2026-04-29,Pulka,other,18,216.0,Wednesday,2
2026-04-29,Roti,bread,17,510.0,Wednesday,2
2026-04-29,Soda .750Ml,other,5,90.0,Wednesday,2
2026-04-29,Sp Chicken Biryani,biryani,23,6141.0,Wednesday,2
2026-04-29,Sp Chicken Fried Rice,chicken,3,834.0,Wednesday,2
2026-04-29,Sp Family Pack,family_pack,3,1710.0,Wednesday,2
2026-04-29,Spl Fish Curry,seafood,2,700.0,Wednesday,2
2026-04-29,Spl Veg Biryani,biryani,2,440.0,Wednesday,2
2026-04-29,Strawberry Ice Cream,ice_cream,3,330.0,Wednesday,2
2026-04-29,Veg Biryani,biryani,2,344.0,Wednesday,2
2026-04-29,Veg Fried Rice,rice,2,328.0,Wednesday,2
2026-04-30,Baby Corn Pepper Salt,other,1,200.0,Thursday,3
2026-04-30,Belgom Chocolate Ice Cream,ice_cream,2,260.0,Thursday,3
2026-04-30,Biryani Rice,biryani,3,486.0,Thursday,3
2026-04-30,Black Current Ice Cream,ice_cream,2,260.0,Thursday,3
2026-04-30,Butter Chicken BL,chicken,1,307.0,Thursday,3
2026-04-30,Butter Naan,bread,40,2000.0,Thursday,3
2026-04-30,Butter Roti,bread,2,70.0,Thursday,3
2026-04-30,Butterscotch Ice Cream,ice_cream,2,240.0,Thursday,3
2026-04-30,CB Family Pack,family_pack,1,575.0,Thursday,3
2026-04-30,CDB Family Pack,family_pack,2,1110.0,Thursday,3
2026-04-30,Cashewnut Bir (F)Pack,starter,1,480.0,Thursday,3
2026-04-30,Cashewnut Biryani,biryani,2,458.0,Thursday,3
2026-04-30,Cashewnut Curry,starter,4,960.0,Thursday,3
2026-04-30,Cashewnut Paneer Biryani,biryani,1,250.0,Thursday,3
2026-04-30,Chicken 65 BL,chicken,2,556.0,Thursday,3
2026-04-30,Chicken Curry (B),chicken,3,750.0,Thursday,3
2026-04-30,Chicken Curry Bl,chicken,2,576.0,Thursday,3
2026-04-30,Chicken Dum Biryani,biryani,20,5160.0,Thursday,3
2026-04-30,Chicken Fry Piece Biryani,biryani,17,4386.0,Thursday,3
